index_process,Temp_naporowe_amin,Temp_naporowe_amax,Temp_naporowe_mean,Temp_naporowe_std,Temp_cyrkulacyjne_amin,Temp_cyrkulacyjne_amax,Temp_cyrkulacyjne_mean,Temp_cyrkulacyjne_std,Poziom_naporowe_amin,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_amax,Poziom_cyrkulacyjne_mean,Poziom_cyrkulacyjne_std,kwas [m3]_amin,kwas [m3]_amax,kwas [m3]_mean,kwas [m3]_std,Kondensat [m3]_amin,Kondensat [m3]_amax,Kondensat [m3]_mean,Kondensat [m3]_std,Elektrolit [m3]_amin,Elektrolit [m3]_amax,Elektrolit [m3]_mean,Elektrolit [m3]_std,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Natezenie_prad_amin,Natezenie_prad_amax,Natezenie_prad_mean,Natezenie_prad_std,Spadek_napiecie_amin,Spadek_napiecie_amax,Spadek_napiecie_mean,Spadek_napiecie_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Au_std,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Sb_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Bi_std,Sklad_Ca_amin,Sklad_Ca_amax,Sklad_Ca_mean,Sklad_Ca_std,Sklad_Fe_amin,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_Fe_std,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zawiesina_amin,Sklad_Zawiesina_amax,Sklad_Zawiesina_mean,Sklad_Zawiesina_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_Zn_std,Sklad_H2SO4_amin,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cu_std,Sklad_Cl_amin,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std,Tiomocznik_amin,Tiomocznik_amax,Tiomocznik_mean,Tiomocznik_std,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std,Klej_amin,Klej_amax,Klej_mean,Klej_std
1401,58.4648001352945,61.2297627077264,59.997878082043265,0.41690530557712224,54.9160999933878,58.4194665908813,56.86009381750013,0.6627763911111181,74.7130330403645,75.3557282787258,74.99959251289552,0.05110907353493981,66.94058303833,91.2692162831624,80.34059840256371,5.0821555055986485,0.0,5.0,1.2139737991266375,1.2816438249558055,0.0,50.0,13.624454148471616,15.057157628949097,-17.0,138.0,14.506550218340612,45.383417259717426,1.0,8.5,4.067685589519651,2.952994965985133,12.838,13.598,13.465171397379912,0.21816806514655765,0.822321183333333,6.63930166666667,6.135329206331877,0.5602065466757532,5.6,6.1,5.82707423580786,0.24949193758719812,0.19,0.2,0.1954585152838428,0.004989838751743938,0.068,0.07,0.06909170305676857,0.0009979677503487942,0.4,0.47,0.4317903930131004,0.034928871262207714,0.068,0.082,0.07564192139737991,0.006985774252441551,4.21,4.44,4.314454148471616,0.11476629129011158,0.002,0.0022,0.0020908296943231443,9.979677503487949e-05,0.025,0.028,0.02663755458515284,0.0014969516255231886,162.8,173.05,169.13816593886463,3.217493051079846,46.12,52.99,49.43956331877729,2.270766502797576,0.033,0.04,0.03683842794759825,0.0024982641640950392,20.01,21.24,20.998558951965066,0.34944959512888324,5.98,50.64,24.349301310043668,17.40067064751745,26.75,27.86,27.54655021834061,0.43528159202178757
1402,57.9368332544962,61.7973665237426,59.964699204464424,0.5899194711778949,53.1676832834879,59.8545501073201,55.79560453095286,0.9615652061298091,74.7070164998372,75.3347999572754,74.9996341817059,0.07314551714678766,62.2734497706095,95.2991172790527,80.91044616305636,6.591271712459112,0.0,5.0,2.4721030042918457,2.220659918155638,0.0,60.0,27.811158798283262,27.83755920569742,-2.0,80.0,23.278969957081546,27.529206039065766,0.5,7.0,2.9721030042918457,2.2495868102677425,8.7185,13.57575,13.058849785407725,0.29837281406743904,0.408795416666667,6.02008133333333,5.643168438054364,0.5327394645972641,5.58,6.38,6.022918454935622,0.3985470132493974,0.19,0.21,0.20107296137339056,0.009963675331234989,0.073,0.076,0.0743390557939914,0.001494551299685262,0.35,0.43,0.38570815450643775,0.039854701324939915,0.073,0.089,0.08185836909871244,0.007970940264987965,4.44,4.59,4.5230472103004296,0.07472756498426175,0.0012,0.005,0.0033038626609442063,0.0018930983129346434,0.025,0.026,0.025553648068669527,0.0004981837665617467,165.16,174.11,169.5499141630901,2.951088926933465,49.26,54.43,51.17223175965665,1.4747455062229968,0.035,0.042,0.038386266094420605,0.0024715938347675518,24.92,25.56,25.497296137339056,0.045910171217524054,2.97,41.75,18.06579399141631,13.36595018974031,32.2,33.6,33.48905579399142,0.11437597323268088
1403,56.5344000498453,63.0770667394002,59.85653044918813,0.817692229794568,53.4365666071573,64.5157667795817,58.224068937831476,1.2453791084757917,74.5557169596354,75.4045499165852,75.00021313039069,0.07311346943793073,67.645299911499,95.1011835734049,80.60118544499511,5.5357404238037065,0.0,5.0,1.856115107913669,2.1040142175987238,0.0,60.0,15.53956834532374,26.332301939723585,-4.0,15.0,3.323741007194245,6.984475644868669,0.5,6.0,2.787769784172662,1.8876172756415195,6.81425,13.63075,13.480062949640288,0.5207985806785148,0.52354505,8.83373516666667,7.1605633488009595,0.7749561608849594,5.58,6.02,5.851438848920863,0.21141456237845618,0.18,0.2,0.19258992805755396,0.009676211441718386,0.063,0.068,0.0655431654676259,0.0019607907621556416,0.35,0.46,0.3925179856115108,0.05299810670523185,0.074,0.09,0.08399640287769784,0.007697108182858021,3.91,4.46,4.245143884892086,0.2665418617402207,0.002,0.0062,0.004633812949640288,0.0020252219723003255,0.024,0.028,0.02641726618705036,0.0019595154509558896,156.16,172.53,167.8470143884892,3.6431163624179095,44.69,51.52,48.25679856115108,1.8653320672225533,0.035,0.044,0.03842446043165468,0.0020621338262104324,18.9,19.96,19.7386690647482,0.32379745615671623,2.95,35.75,16.50838129496403,11.072401500472392,26.25,27.96,27.59751798561151,0.4073618009331067
1404,58.0043165842692,61.9224501927693,59.86588172227977,0.5780954635681106,54.1645168304443,63.3706832249959,56.56485160532234,1.2554984243355716,74.6580666859944,75.5168496449788,75.00098425550699,0.08773133658119647,67.1146502812703,91.5636833190918,80.17991819712685,5.453537503017438,0.0,5.0,2.238095238095238,1.7737733943879608,0.0,60.0,20.793650793650794,24.692634016370427,-2.0,78.0,18.873015873015873,24.293354599990142,0.5,8.0,4.198412698412699,2.320083256061565,11.20075,13.591,13.32228273809524,0.2998539330158322,0.432447266666667,6.15619366666667,5.759346536309524,0.5591520425036626,5.91,6.12,5.99,0.10218333652288034,0.17,0.18,0.17619047619047618,0.0048658731677562,0.063,0.064,0.06361904761904762,0.00048658731677561965,0.33,0.43,0.36809523809523814,0.04865873167756211,0.074,0.088,0.08266666666666665,0.00681222243485871,4.34,4.49,4.397142857142857,0.07298809751634225,0.0018,0.0062,0.004523809523809524,0.00214098419381273,0.025,0.029,0.027476190476190477,0.001946349267102481,164.38,175.42,169.58380952380952,4.152038592490971,42.85,51.82,48.52952380952381,2.7754917319301295,0.032,0.04,0.03642857142857143,0.002087445192843312,20.35,21.25,21.045396825396825,0.31513015282097573,2.96,47.64,24.89686507936508,13.56324245562287,26.66,28.01,27.60111111111111,0.40348920851740167
1405,56.2781331380208,62.5740000406901,59.209297368506,1.176562386551351,52.7080163319905,58.7750834782918,55.85020763696587,1.2185317809698792,74.6156331380208,75.4866163889567,74.99976217088113,0.08193435327971399,66.4278664906819,93.1912998199463,80.3792158121372,5.570272477631646,0.0,5.0,1.943231441048035,1.7323825100457426,0.0,50.0,10.480349344978166,20.395987906557515,-2.0,79.0,14.126637554585153,26.117928196805664,0.5,6.5,2.408296943231441,2.213469765473668,11.20075,13.591,13.310406113537118,0.3121354767399155,0.8099614,6.68095966666667,5.87439861580786,0.6280024800783224,5.78,6.0,5.872227074235808,0.10879249909925723,0.17,0.18,0.17580786026200873,0.004945113595420803,0.065,0.065,0.065,0.0,0.34,0.41,0.36934497816593886,0.03461579516794566,0.075,0.08,0.07790393013100437,0.002472556797710411,3.97,4.2,4.066419213973799,0.11373761269467927,0.0024,0.008,0.005652401746724891,0.002769263613435653,0.024,0.026,0.025161572052401746,0.0009890227190841605,162.8,170.42,167.14812227074236,2.3430573936411334,43.68,47.72,45.2450655021834,1.3657549226887404,0.035,0.045,0.03924890829694323,0.003344812838674879,20.35,21.29,21.027816593886463,0.32885839415718987,2.95,38.74,14.334978165938864,12.953554671129556,25.78,27.91,27.57995633187773,0.42434727773348435
1406,58.0043165842692,61.9224501927693,59.887951402747206,0.5411494526025518,54.1645168304443,63.3706832249959,56.673430115400386,1.1972548303430957,74.6580666859944,75.5168496449788,75.0003590771155,0.08087627316847056,67.1146502812703,91.5636833190918,80.54951523070342,5.332618262442058,0.0,5.0,2.0936454849498327,1.6192818095054722,0.0,60.0,16.8561872909699,23.676002069713395,-2.0,78.0,19.578595317725753,27.059399178959744,0.5,8.0,4.214046822742475,2.3960264948959193,11.20075,13.591,13.343581939799332,0.2996165712036791,0.392162833333333,8.72020633333333,6.955755210758083,0.747337562674679,5.4,6.12,5.903277591973245,0.2214927086825912,0.17,0.19,0.17836120401337793,0.006423789146746881,0.052,0.064,0.06205351170568561,0.004038881420628247,0.33,0.43,0.3642140468227425,0.04437826653081075,0.074,0.088,0.08364882943143813,0.006351062662839896,4.34,4.5,4.407090301003344,0.07616585051588798,0.0014,0.0062,0.004217391304347826,0.002252328821060363,0.025,0.029,0.027247491638795987,0.001987955020497308,163.84,175.42,168.68334448160536,4.21640510368536,42.85,51.82,47.764782608695654,3.0042357462465312,0.032,0.04,0.03616053511705685,0.0018969193626492207,20.35,21.25,21.085618729096993,0.2790188979618689,2.96,47.64,25.052073578595316,14.032757591390544,26.66,28.01,27.652642140468224,0.35841753569834367
1407,57.4058834075927,62.3458998362223,59.914040109175815,0.7217790680480787,53.3728666305542,59.2436499913533,56.791455840976205,0.9610786218972973,74.545216623942,75.6428332010905,75.00064268628543,0.07294864925661611,64.5013501485188,92.5388334910074,80.68703262829472,5.993322926396365,0.0,6.0,2.5409252669039146,2.2470451704330388,0.0,64.0,19.131672597864767,28.64138664551944,-5.0,92.0,10.498220640569395,26.617009136903437,0.5,4.5,2.170818505338078,1.6358710127982197,11.36,13.64875,13.534658362989324,0.28964668488304485,0.418866533333333,8.69243433333333,7.190100005219454,0.8006482748637122,6.36,6.73,6.666868327402136,0.11209441377877279,0.2,0.22,0.21195729537366548,0.009824075300811485,0.066,0.076,0.07433451957295373,0.0029207112392986402,0.35,0.51,0.4211743772241993,0.05886159478920539,0.076,0.089,0.08483985765124555,0.00580449136270047,4.24,4.88,4.752597864768683,0.19862926304621273,0.001,0.0088,0.006195017793594306,0.003221774702213845,0.025,0.03,0.028875444839857652,0.001610945340691763,157.18,179.96,167.17622775800712,6.33431753044576,45.19,50.11,47.71338078291814,1.5865579187305248,0.036,0.051,0.04156583629893238,0.004687762193988941,19.99,21.25,21.09548042704626,0.2731153611725034,2.96,26.84,13.20103202846975,9.704255362746753,26.36,28.04,27.670427046263345,0.3399240921275601
1408,58.0624003092447,61.2801502227783,60.01164049316539,0.4693531645228147,54.9128164927164,58.4772331237793,56.92187897642557,0.6112982348170557,74.545216623942,75.6428332010905,75.00162601314669,0.06886589391904115,64.5013501485188,92.5388334910074,80.01551680927224,5.947401670284114,0.0,6.0,2.1471861471861473,2.244796563839284,0.0,64.0,16.623376623376622,27.21941712360575,-4.0,92.0,3.393939393939394,8.97027737323839,0.5,4.5,1.8116883116883118,1.5408332606776818,11.36,13.64875,13.518698051948052,0.314860092302041,0.3813288,6.56102183333333,6.14510467979798,0.624135834368503,6.65,6.73,6.701601731601732,0.03836366936860076,0.2,0.22,0.2129004329004329,0.00959091734215009,0.075,0.076,0.07535497835497836,0.0004795458671075018,0.39,0.51,0.43259740259740265,0.05754550405290083,0.076,0.089,0.08438528138528138,0.006234096272397587,4.68,4.88,4.8090043290043285,0.09590917342150218,0.0028,0.0088,0.006670129870129871,0.002877275202645043,0.028,0.03,0.02929004329004329,0.0009590917342150181,159.38,175.16,167.7617748917749,5.789256230780237,45.19,50.11,47.76874458874459,1.524889640954435,0.036,0.051,0.04242424242424243,0.004697096347478593,19.99,21.25,21.075974025974027,0.2932424122904026,2.96,26.84,10.907229437229438,9.10705045241223,26.36,28.04,27.646406926406925,0.3645087089608939
1409,56.2781331380208,61.6106166203816,59.124632309113174,1.0983374309748142,52.7080163319905,58.4847166061401,55.79760136545276,1.1811900185992381,74.6156331380208,75.4866163889567,75.0007834592772,0.08388142555008789,66.4278664906819,93.1912998199463,80.15377706988198,5.375505310088364,0.0,5.0,1.9066666666666667,1.7564168070250301,0.0,50.0,10.666666666666666,20.52872551885702,-2.0,78.0,8.76,19.594441631675615,0.5,6.5,2.46,2.1984572512819716,11.20075,13.591,13.343657777777777,0.29864885204098185,0.415051716666667,6.0675375,5.734791443703704,0.5731009888104687,5.78,6.0,5.858222222222222,0.10554469451224119,0.17,0.18,0.17644444444444446,0.0047974861141928385,0.065,0.065,0.065,0.0,0.34,0.41,0.36488888888888893,0.0335824027993498,0.075,0.08,0.07822222222222223,0.0023987430570964296,3.97,4.2,4.051777777777779,0.11034218062643592,0.0024,0.008,0.006008888888888889,0.0026865922239479837,0.024,0.026,0.025288888888888885,0.0009594972228385687,162.8,170.42,167.11044444444443,2.393447486997775,43.68,47.72,45.05693333333333,1.2049251310469786,0.035,0.045,0.03916,0.0034448719652757647,20.35,21.29,21.081599999999998,0.28445298381279355,2.95,38.74,14.528044444444443,12.911639602705721,25.78,27.91,27.6468,0.37222962383070124
1410,58.3261002858479,61.5232497533162,60.009178803326776,0.4561097253923948,55.4826337178548,59.558466720581,57.09398432908641,0.7647641350169919,74.733216603597,75.3319999694824,75.00001923337983,0.050850620700677994,67.2758833567301,95.5488665262858,80.40379327812349,5.415304967523945,0.0,5.0,1.635036496350365,1.6547231208639541,0.0,60.0,10.510948905109489,18.007778859775605,-33.0,15.0,-5.138686131386861,11.56043681555015,0.5,5.5,2.8503649635036497,1.9689577796663404,10.89625,13.6065,13.46994708029197,0.3926844348999454,0.47410505,8.9339885,7.345212130474453,0.7968861832912676,5.45,6.47,5.626496350364964,0.2796795425246163,0.2,0.22,0.2132116788321168,0.008971612256179337,0.068,0.085,0.07574452554744526,0.005372606133015604,0.32,0.47,0.4128467153284672,0.04335641377633811,0.078,0.091,0.08672992700729927,0.005796934455287696,4.24,4.4,4.261313868613139,0.045207174999395326,0.0024,0.0086,0.006259854014598541,0.00295195868058316,0.024,0.028,0.02645255474452555,0.0019516905526941455,161.28,172.26,167.36583941605838,3.5528641167365085,48.35,52.56,51.04978102189781,1.3377749101080925,0.034,0.044,0.038102189781021895,0.0025370071824306465,20.33,21.26,21.102992700729928,0.2598699730190667,2.95,32.75,16.994379562043797,11.685217226406136,26.18,27.87,27.671423357664235,0.34041423209935007
1411,57.2524669011433,62.6819163004557,60.14141624483714,0.6294923524421228,53.8026332219441,62.6557168324788,56.610346020236285,0.956829265907518,74.668183517456,75.3434832255045,75.00048102610879,0.06611395929412463,66.3453332265218,94.3876335144043,80.4736640591571,6.170532144546451,0.0,5.0,1.6557377049180328,1.9447957007741055,0.0,60.0,14.426229508196721,22.554887066461983,-2.0,106.0,24.57377049180328,37.034277978592584,0.5,5.5,2.69672131147541,1.927233221250422,11.3005,13.6065,13.481670081967213,0.37482022888015426,0.414136183333333,6.35715816666667,5.89552688510929,0.5237892874439738,5.32,5.52,5.378360655737706,0.040781676183372334,0.18,0.23,0.18377049180327867,0.007517099174817907,0.063,0.072,0.06491803278688525,0.002882015081320997,0.33,0.42,0.35704918032786886,0.04098958062105512,0.072,0.093,0.0750983606557377,0.0029464628611312596,4.02,4.39,4.204918032786885,0.12080147916707576,0.0018,0.005,0.004062295081967213,0.001397253500502708,0.025,0.026,0.02501639344262295,0.00012724407429197051,159.74,174.11,170.1327868852459,3.4350630336181593,41.66,46.18,43.92049180327869,1.2153198041132993,0.036,0.044,0.038688524590163934,0.002270156961318418,18.21,21.24,20.380819672131146,1.1766882382969552,2.98,32.76,16.222581967213113,11.364495479498503,24.13,27.86,27.01512295081967,1.3659547924836153
1412,56.5344000498453,63.0770667394002,59.80675964407668,0.8762465518289155,53.4365666071573,64.5157667795817,58.22739088056791,1.3277444092305153,74.5557169596354,75.4045499165852,75.00087299257359,0.07619541988060913,67.645299911499,91.5414165496826,80.21999135321872,5.3283927215821,0.0,5.0,1.7955555555555556,2.016223878977414,0.0,60.0,13.866666666666667,25.34899265397796,-3.0,15.0,2.8266666666666667,6.7606529693091435,0.5,6.0,3.1933333333333334,1.8478269090242962,6.81425,13.63075,13.518528888888888,0.5602401367989055,0.362712483333333,6.28437166666667,5.699931852296296,0.5630597900506225,5.58,6.02,5.8792,0.20570714273312884,0.18,0.2,0.19360000000000002,0.009350324669687798,0.063,0.067,0.06572,0.001870064933937533,0.35,0.46,0.3852,0.051426785683282614,0.074,0.09,0.08488,0.0074802597357502216,3.91,4.46,4.284,0.2571339284164134,0.002,0.0062,0.004856,0.0019635681806344286,0.024,0.028,0.02672,0.0018700649339375554,164.9,172.0,168.8848,2.2002179437500953,44.69,51.52,48.694266666666664,1.6913592167248175,0.035,0.042,0.038106666666666664,0.0019335385769545601,18.9,19.96,19.81115555555556,0.25453476077825593,2.95,35.75,18.9824,10.733079770370795,26.25,27.96,27.687377777777776,0.3233540248656633
1413,57.9368332544962,61.7973665237426,59.97462795324258,0.5630513217712192,53.1676832834879,59.8545501073201,55.903682989148685,0.8953561048925276,74.7070164998372,75.3347999572754,74.99847327921292,0.06315339531763936,62.2734497706095,95.2991172790527,81.2613501286539,6.239128126724087,0.0,5.0,2.0912162162162162,2.115749786688334,0.0,60.0,22.824324324324323,26.7583577860511,-26.0,80.0,13.733108108108109,27.427433720208104,0.5,7.0,2.550675675675676,2.3144643666789655,8.7185,13.57575,13.059228885135136,0.26466128532703104,0.376598383333333,8.59797983333333,6.881806865082771,1.3404185322163122,5.58,6.69,6.262804054054054,0.38916064669062117,0.19,0.24,0.2116554054054054,0.01655897026104808,0.073,0.082,0.07553378378378378,0.0035144554570902893,0.35,0.5,0.39902027027027026,0.06078625732226612,0.073,0.1,0.08764527027027026,0.009017826672364471,4.44,4.59,4.5375,0.06339945997738258,0.001,0.005,0.0033155405405405408,0.0019341783290380398,0.025,0.026,0.02577364864864865,0.00041917780483460864,165.16,174.11,169.23844594594595,2.661798350379935,48.73,54.43,50.56739864864865,1.3147565308663731,0.035,0.042,0.03872635135135136,0.002157238079990454,24.92,25.56,25.49841216216216,0.04035241854076212,2.97,41.75,15.7625,13.74588894474838,32.44,33.6,33.496114864864865,0.06886567850963075
1414,57.9806332270304,61.4607166926066,60.02077163432976,0.4876295107427607,54.4347800561937,58.5470167795817,56.78058061055702,0.8337717078990582,74.7189835866292,75.463150024414,74.99947406463967,0.06067124210476112,67.3403504689534,92.1415500640869,81.1349246537737,4.93245822180424,0.0,5.0,1.0267558528428093,1.4924709851566367,0.0,60.0,7.224080267558528,17.608340250653875,-32.0,160.0,13.153846153846153,42.636473463287835,0.5,7.0,2.5183946488294313,1.990454426405043,11.36,13.64875,13.573545986622072,0.2609018773690796,0.309305096666667,8.666341,6.958926473065775,0.7783874442434945,4.95,6.13,5.317391304347827,0.4785393226056119,0.16,0.23,0.1927759197324415,0.023401656757594057,0.058,0.092,0.07078929765886288,0.012055482162742501,0.36,0.43,0.37929765886287625,0.02745053564600088,0.072,0.088,0.08013377926421406,0.005302477839623933,4.07,4.36,4.152809364548495,0.11321477086290894,0.002,0.0076,0.005282943143812708,0.0026358543627425135,0.022,0.024,0.023578595317725753,0.0008169821082575223,162.53,184.63,171.3942474916388,6.257637831253312,44.69,51.5,47.87782608695652,1.9368500745446076,0.035,0.043,0.03830434782608695,0.00219464291925601,20.35,21.26,21.15752508361204,0.18054139834495736,2.96,41.74,15.470602006688964,11.692123903779763,26.78,27.88,27.745652173913047,0.22520049103268994
1415,58.64603322347,61.4607166926066,60.03315279005631,0.4483834037057119,54.4347800561937,58.5470167795817,56.83405381121112,0.8013770963378055,74.7492994944254,75.463150024414,75.00049355206667,0.050260298994304765,67.3403504689534,92.1415500640869,81.19039636836307,4.98282647171802,0.0,5.0,1.1263940520446096,1.537713220539255,0.0,60.0,8.029739776951672,18.392057224842535,-32.0,80.0,2.1449814126394053,21.038109142386503,0.5,7.0,2.646840148698885,1.9219371972111514,11.36,13.64875,13.57421840148699,0.2692237336750384,0.845515316666667,9.097873,7.522941917905824,0.8021630801033782,4.95,6.13,5.2373234200743495,0.42892904147550387,0.16,0.23,0.1896654275092937,0.021184150692946775,0.058,0.092,0.06892936802973978,0.010585060225254163,0.36,0.43,0.3784758364312268,0.02826283177977662,0.072,0.088,0.07949442379182156,0.004884960790447357,4.07,4.36,4.1340148698884756,0.09813682081133938,0.002,0.0076,0.0055910780669144984,0.002602107776056014,0.022,0.024,0.023561338289962826,0.0008291290121054635,162.53,184.63,171.78973977695168,6.475489862696258,44.69,50.55,47.533271375464686,1.7019570837381832,0.035,0.043,0.038189591078066916,0.002213704647190932,20.35,21.25,21.164869888475838,0.16463347402341483,2.96,41.74,16.03085501858736,11.32789110132724,26.78,27.88,27.754089219330858,0.2061960183426412
1416,57.9368332544962,61.7025164922078,59.97687312061392,0.5852517025057536,53.1676832834879,58.0250500361124,55.80293676136047,0.8989258188338656,74.7070164998372,75.3347999572754,75.00005777644805,0.06482763804171568,62.2734497706095,95.2991172790527,80.79757081131247,6.38516508596639,0.0,5.0,2.1673306772908365,2.167922610753239,0.0,60.0,24.47808764940239,26.900009626918116,-26.0,80.0,16.06374501992032,28.906537674351885,0.5,7.0,2.691235059760956,2.321052103793859,8.7185,13.57575,13.058809760956175,0.28744170089662113,0.456251716666667,6.21631533333333,5.6796149908366536,0.5328623052534331,5.58,6.69,6.2260159362549805,0.36644790045110115,0.19,0.24,0.20836653386454182,0.01342092081557183,0.073,0.082,0.07458964143426294,0.0027660318636842205,0.35,0.5,0.3834262948207171,0.05111764417318874,0.073,0.1,0.086398406374502,0.0080434219987639,4.44,4.59,4.546374501992032,0.06418101890162783,0.001,0.005,0.0037235059760956173,0.0018204739105420172,0.025,0.026,0.025768924302788845,0.0004223629224340327,165.16,174.11,169.3437450199203,2.8573554764370765,48.73,54.43,50.45780876494024,1.2178865215129338,0.035,0.042,0.03887649402390438,0.0022690714530318582,24.92,25.56,25.498087649402393,0.042973576612292425,2.97,41.75,16.160796812749005,13.925466518668236,32.44,33.6,33.494820717131475,0.0738232194440453
