Cykl_1,HMG,HL,Kondensat [m3]_amax,Kondensat [m3]_std,NaCl [kg]_mean,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_H2SO4_mean,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Tiomocznik_mean,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,50.0,21.214181430730097,4.425311203319502,0.2,0.22,0.2139419087136929,0.1,0.0978423236514522,170.93269709543569,52.03,48.49497925311203,0.032,21.63153526970954,0.02,47.63,25.925062240663895,11.536181817811729
0,1,0,60.0,21.006776990139684,4.904059040590406,0.23,0.24,0.2361992619926199,0.1,0.0982324723247232,166.169815498155,51.74,49.50745387453875,0.031,21.84118081180812,5.97,44.66,29.288634686346864,14.552537184263954
0,1,0,50.0,16.530742875931686,4.642857142857143,0.19,0.21,0.2023076923076923,0.14,0.1195677655677655,168.79289377289376,46.94,42.63355311355311,0.03,21.84406593406593,8.87,47.63,27.84318681318681,12.372094746235389
0,1,0,60.0,20.66155514589308,3.5647058823529414,0.18,0.22,0.2109803921568627,0.1,0.0986823529411764,167.96682352941176,51.9,48.54435294117647,0.034,18.866235294117647,5.99,41.72,21.156549019607844,14.340155058400365
1,1,0,50.0,15.617654381644694,4.78714859437751,0.19,0.21,0.2034939759036144,0.14,0.1229638554216867,168.6351807228916,46.94,42.39734939759036,0.03,21.839196787148595,8.87,47.63,28.569477911646587,12.253953843840357
1,1,0,50.0,19.642964084372576,4.766798418972332,0.22,0.24,0.2332806324110671,0.1,0.0973122529644268,164.7802766798419,50.98,48.54679841897233,0.032,21.84086956521739,11.87,47.65,28.503359683794468,11.304428764846076
0,1,0,44.0,16.868647317707516,3.2906976744186047,0.2,0.24,0.2303875968992248,0.1,0.0972868217054263,169.8420930232558,50.52,48.99689922480621,0.033,16.515503875968992,5.96,47.63,19.404573643410853,11.57924243052988
1,1,0,60.0,18.48084872050565,4.746031746031746,0.23,0.24,0.2366666666666666,0.1,0.0984761904761904,165.88857142857142,51.74,49.52761904761904,0.031,21.8518253968254,5.97,44.66,28.645753968253967,14.667652481216797
1,1,0,60.0,24.595332975159756,4.7164179104477615,0.2,0.23,0.2116417910447761,0.1,0.098865671641791,166.1768656716418,51.8,48.609552238805975,0.032,27.099776119402986,5.96,41.75,28.207649253731343,14.080787827357636
0,1,0,60.0,24.40047519584793,3.578846153846154,0.18,0.22,0.2091538461538461,0.1,0.0977384615384615,168.54684615384616,51.9,48.74003846153846,0.034,18.79030769230769,5.99,41.72,21.47726923076923,14.229983755712894
0,1,0,60.0,17.670872825512948,4.262886597938144,0.23,0.24,0.2357731958762886,0.1,0.0981615120274914,166.323264604811,53.4,50.03127147766323,0.031,21.81168384879725,5.97,44.66,25.69704467353952,15.233937980979912
0,1,0,50.0,21.095097598199477,3.8996138996139,0.2,0.22,0.212972972972973,0.1,0.0957683397683397,171.80722007722008,52.03,48.30652509652509,0.032,21.693783783783783,0.02,47.63,23.24401544401544,12.756284729214222
0,1,0,60.0,24.2689349196677,3.2580645161290325,0.18,0.22,0.206594982078853,0.1,0.0967311827956989,169.0311111111111,51.9,48.67243727598567,0.034,18.67322580645161,5.95,41.72,19.806917562724013,13.996237334696454
1,1,0,50.0,18.142590912426854,4.465517241379311,0.22,0.24,0.2344827586206896,0.1,0.0977931034482758,164.09896551724137,50.98,48.498275862068965,0.032,21.858706896551727,10.48,47.63,27.11077586206897,11.001860067123092
1,1,0,60.0,26.40876606169219,2.8260869565217392,0.19,0.24,0.2140579710144927,0.1,0.0950434782608695,172.70782608695652,52.24,48.30913043478261,0.034,21.690253623188408,0.03,41.75,16.792572463768117,13.191766037060692
0,1,0,60.0,17.71093189060742,4.424,0.23,0.24,0.2367199999999999,0.1,0.09856,166.31696,52.92,49.77536,0.031,21.86984,5.97,44.64,26.76412,14.662639798105792
1,1,0,50.0,15.855722755631,3.661290322580645,0.2,0.22,0.2087096774193548,0.1,0.0968064516129032,166.1732258064516,50.94,47.44741935483871,0.035,21.648951612903225,0.04,41.74,21.9775,9.61013096718654
1,1,0,60.0,22.15955832377086,4.008333333333334,0.2,0.23,0.222,0.1,0.0971,165.571,48.35,46.652,0.032,21.87620833333333,5.95,41.79,24.019458333333333,15.5288573361217
0,1,0,60.0,20.5770470904108,3.68448275862069,0.2,0.23,0.2180344827586207,0.1,0.0956344827586207,165.2686896551724,48.35,46.024517241379314,0.032,21.796413793103447,4.01,41.79,21.99003448275862,14.8217895920705
0,1,0,60.0,25.920852975793363,2.9965397923875434,0.19,0.24,0.2102076124567474,0.1,0.0934602076124567,172.63958477508652,52.24,47.79155709342561,0.034,21.72311418685121,0.03,41.75,17.650726643598617,13.43083692004834
0,1,0,60.0,24.164802704402472,5.457746478873239,0.2,0.23,0.2069718309859154,0.1,0.0984366197183098,165.40915492957745,51.8,48.81577464788733,0.032,27.033133802816906,5.97,41.75,32.18408450704226,12.826707955204183
1,1,0,50.0,21.54641749209364,3.745762711864407,0.2,0.22,0.2142372881355932,0.1,0.0956949152542372,172.07474576271187,52.03,48.32457627118645,0.034,21.660169491525423,0.02,41.75,21.66088983050848,11.172947631636893
0,1,0,50.0,14.63195320222404,3.73972602739726,0.2,0.22,0.2063013698630137,0.1,0.0950958904109589,166.75068493150684,51.9,48.33671232876712,0.035,21.71828767123288,0.04,35.75,21.91390410958904,8.920902776907425
1,1,0,60.0,24.32742135002385,5.5,0.2,0.21,0.2067741935483871,0.1,0.0987096774193548,165.78967741935483,51.8,48.85903225806452,0.032,27.023225806451613,5.97,41.75,32.33104838709678,12.34469758279257
1,1,0,50.0,17.575563004858743,4.315352697095436,0.19,0.21,0.2039419087136929,0.14,0.1224315352697095,169.42709543568463,46.67,42.85410788381743,0.03,21.856224066390045,8.87,47.63,25.52070539419087,12.089694058040196
0,1,0,60.0,21.70682205456268,4.645051194539249,0.23,0.24,0.2355631399317406,0.1,0.0982252559726962,166.31665529010235,53.4,50.513174061433446,0.031,21.862184300341298,5.97,41.76,27.60136518771331,14.391984885754912
0,1,0,50.0,17.65640616002556,3.636734693877551,0.2,0.24,0.2261224489795918,0.1,0.0951428571428571,170.20220408163266,50.94,49.41248979591837,0.033,16.20008163265306,0.03,47.63,21.287959183673472,12.067281054467385
1,1,0,50.0,20.355407868231765,4.119047619047619,0.2,0.22,0.212063492063492,0.1,0.0936507936507936,171.9288888888889,52.03,48.34634920634921,0.034,21.71047619047619,0.02,41.75,24.009047619047617,11.448999672970016
1,1,0,50.0,15.348811287316217,3.906779661016949,0.2,0.21,0.2064406779661017,0.1,0.095728813559322,166.29288135593222,51.9,48.23661016949153,0.035,21.682076271186443,0.04,35.75,23.158220338983053,7.8124493264855
1,1,0,50.0,16.439662554246045,4.215725806451613,0.19,0.21,0.2021774193548387,0.14,0.1173145161290322,169.1325,46.67,42.63891129032258,0.03,21.88072580645161,5.96,47.63,24.959112903225805,12.497239825595738
0,1,0,50.0,19.606346191061924,4.327137546468402,0.2,0.22,0.2103345724907063,0.1,0.092267657992565,172.00505576208178,50.84,48.46371747211896,0.033,21.743494423791823,0.02,41.75,25.18814126394052,11.140604211794374
0,1,0,60.0,27.102752101883983,3.851239669421488,0.18,0.22,0.2024793388429752,0.1,0.0947438016528925,169.84438016528927,51.9,48.94917355371901,0.035,18.492561983471077,5.95,57.16,24.644669421487603,15.83554178107661
0,1,0,50.0,14.303670945443072,4.544776119402985,0.19,0.21,0.199776119402985,0.14,0.1103507462686567,168.26440298507464,46.4,42.56820895522388,0.03,21.91205223880597,5.96,47.63,26.82675373134328,12.206359654460083
1,1,0,50.0,18.36228750990644,3.593220338983051,0.2,0.24,0.2216949152542373,0.1,0.093593220338983,169.9005084745763,50.94,49.29983050847458,0.033,16.102669491525425,0.03,47.63,21.09699152542373,12.274738002834344
0,1,0,50.0,13.86530842111459,4.585365853658536,0.19,0.21,0.1988501742160278,0.14,0.1076655052264808,168.26836236933798,46.4,42.59331010452962,0.03,21.922264808362367,5.96,47.63,27.129616724738675,11.93826682929945
1,1,0,50.0,20.14315983074167,4.1203319502074685,0.2,0.22,0.2099585062240664,0.1,0.0919668049792531,172.2726141078838,50.84,48.33485477178424,0.033,21.73688796680498,0.02,41.75,24.19116182572614,11.173354889104257
1,1,0,50.0,9.184614464262657,3.8844444444444446,0.2,0.21,0.2053333333333333,0.1,0.0944,165.70533333333333,51.9,48.561600000000006,0.035,21.874311111111112,5.96,35.75,22.999422222222226,8.245338624925152
0,1,0,60.0,22.341735121529407,4.901515151515151,0.23,0.24,0.2343181818181818,0.1,0.0977272727272727,165.84227272727273,53.4,50.56704545454546,0.032,21.90193181818182,5.97,41.76,29.515833333333333,13.36418959613602
0,1,0,60.0,21.65115654874125,4.364705882352941,0.2,0.23,0.2131764705882353,0.1,0.0938313725490196,165.25819607843135,48.35,45.71450980392157,0.031,21.856980392156864,2.99,41.79,25.93819607843137,14.505910195204
0,1,0,44.0,16.014056965685025,5.1512915129151295,0.22,0.27,0.2395571955719557,0.12,0.1017343173431734,168.669963099631,51.8,48.98118081180812,0.03,21.74261992619926,0.02,47.66,30.42553505535055,14.671955725302878
1,1,0,50.0,17.032044912330875,3.5283842794759823,0.2,0.24,0.2183406113537118,0.1,0.0924192139737991,170.00008733624455,50.94,49.04768558951965,0.033,16.028864628820962,0.03,47.63,20.62781659388646,12.265930691885735
1,1,0,60.0,26.8661349350666,3.693333333333333,0.18,0.22,0.1972444444444444,0.1,0.0931733333333333,169.71204444444444,51.9,48.83,0.035,18.349066666666666,5.95,57.16,24.217466666666667,15.174645803115142
1,1,0,50.0,11.136189682398344,3.816326530612245,0.22,0.24,0.2279183673469387,0.1,0.0951673469387755,163.49714285714288,50.98,49.1530612244898,0.033,21.914489795918367,5.96,41.81,22.814857142857143,12.9111280506772
1,1,0,60.0,23.957096180291167,6.0578512396694215,0.2,0.21,0.2040082644628099,0.1,0.0976033057851239,164.56938016528926,51.8,49.11946280991735,0.032,27.02119834710744,20.76,41.76,36.052107438016535,7.432820071310458
1,1,0,56.0,18.35680815806605,4.204819277108434,0.2,0.22,0.2077108433734939,0.1,0.0901686746987951,172.4946987951807,50.84,48.39807228915663,0.033,21.950682730923692,5.9,41.8,24.93208835341365,11.280149084259923
0,1,0,60.0,21.994851177543136,4.761986301369863,0.18,0.24,0.2274657534246575,0.1,0.0954383561643835,166.31136986301368,53.4,50.03294520547946,0.033,21.93328767123288,5.97,41.76,28.73630136986301,12.645986392533231
0,1,0,50.0,15.464285855557565,4.72463768115942,0.17,0.21,0.194927536231884,0.14,0.1000579710144927,169.0491304347826,46.4,43.00753623188406,0.03,21.95543478260869,5.96,47.63,28.06347826086957,12.47119497968594
0,0,1,60.0,21.97431157411128,5.069306930693069,0.22,0.27,0.2336963696369637,0.12,0.0987326732673267,168.3110891089109,52.94,49.09841584158416,0.03,21.96112211221122,5.95,47.66,30.317260726072604,13.570712210077632
1,1,0,50.0,15.882895300257848,3.6666666666666665,0.2,0.24,0.2126984126984127,0.1,0.0902857142857142,169.87968253968253,50.94,48.48587301587302,0.033,15.923809523809524,0.03,47.63,21.63373015873016,11.673118827543709
0,1,0,50.0,12.996554400651316,3.8297872340425534,0.2,0.24,0.2232624113475177,0.1,0.0937872340425532,164.9855319148936,52.94,49.74851063829787,0.033,21.93078014184397,5.96,41.81,22.810460992907803,11.85243492560633
1,1,0,60.0,24.39746945088024,4.316532258064516,0.17,0.23,0.2094354838709677,0.1,0.0924516129032258,165.53729838709677,48.35,45.54318548387096,0.031,21.87649193548387,2.99,41.78,25.620362903225807,14.590800172209166
1,0,1,44.0,14.504416518995033,4.975609756097561,0.22,0.27,0.235040650406504,0.12,0.0990731707317073,168.97219512195124,52.94,48.816422764227646,0.03,21.95130081300813,5.95,47.66,29.84682926829268,14.456264135749889
0,1,0,60.0,19.804029506290597,4.988549618320611,0.22,0.27,0.2327862595419847,0.12,0.0979809160305343,169.1439694656489,52.94,49.111679389312975,0.03,21.954312977099235,5.95,47.66,29.805496183206103,13.807612216340802
0,1,0,30.0,9.378064332721149,3.722689075630252,0.2,0.24,0.2248739495798319,0.1,0.0940504201680672,164.73588235294116,52.94,49.480504201680674,0.033,21.91768907563025,5.96,41.81,22.02983193277311,12.640929770268729
0,1,0,50.0,16.15962182637124,3.7854545454545456,0.2,0.24,0.2208,0.1,0.0930181818181818,165.7461090909091,52.94,50.00058181818181,0.033,21.928545454545457,5.96,41.81,22.456618181818182,11.99240178468691
1,1,0,60.0,23.578844589266627,4.349397590361446,0.17,0.23,0.2037349397590361,0.1,0.0901686746987951,165.92734939759035,48.3,45.10843373493976,0.031,21.876626506024092,2.99,41.82,25.851004016064252,14.761303166228464
1,1,0,60.0,26.176192653633205,3.7472527472527473,0.19,0.22,0.1952747252747252,0.1,0.0837032967032967,171.36340659340658,49.56,45.902307692307694,0.033,21.95608058608059,5.95,41.75,22.00274725274725,14.434885164221662
1,1,0,60.0,22.871392325910623,4.295081967213115,0.17,0.23,0.2024590163934426,0.1,0.0896721311475409,165.7460655737705,47.1,44.98327868852459,0.031,21.87434426229508,2.99,41.82,25.526106557377048,14.73435036448828
1,1,1,60.0,21.10992963044361,4.752808988764045,0.22,0.27,0.2288014981273408,0.12,0.0958651685393258,168.7838202247191,52.94,49.0636329588015,0.032,21.95546816479401,5.95,47.66,28.38921348314607,13.286232505533526
0,1,0,60.0,22.994676656101905,4.866894197952218,0.22,0.27,0.2273378839590443,0.12,0.0952423208191126,167.93720136518772,52.94,48.8060409556314,0.032,21.959351535836177,5.95,47.66,28.979897610921505,13.14995055682777
0,1,0,54.0,16.03900384278197,4.1231884057971016,0.18,0.21,0.1964130434782608,0.1,0.087945652173913,167.88119565217391,51.9,49.51554347826087,0.034,21.92800724637681,5.96,41.83,24.33894927536232,10.111543177844696
0,1,0,54.0,15.974567859172453,4.172043010752688,0.18,0.21,0.1958064516129032,0.1,0.0875985663082437,167.99666666666667,51.9,49.57240143369175,0.034,21.9289247311828,5.96,41.83,24.631612903225808,10.212904126571338
1,1,0,60.0,20.98647527439517,4.965665236051502,0.18,0.24,0.2242918454935622,0.1,0.0942832618025751,165.6564806866953,53.4,49.81175965665236,0.033,21.91660944206009,5.97,41.76,29.749957081545062,12.46149056015807
1,1,0,60.0,23.30825573893865,4.660377358490566,0.22,0.27,0.2245283018867924,0.12,0.093543396226415,168.21977358490565,52.94,49.09241509433962,0.034,21.95501886792453,5.95,47.63,27.712301886792453,12.691898736788072
1,1,0,56.0,18.57309119906539,4.238095238095238,0.18,0.22,0.1971428571428571,0.1,0.0833809523809523,171.88,50.84,48.22238095238096,0.033,21.95519841269841,5.9,41.8,25.05964285714285,14.513005387236266
1,1,0,60.0,25.83834199426209,5.946058091286307,0.18,0.21,0.1969294605809128,0.1,0.0939585062240664,166.33854771784237,51.8,49.29149377593361,0.033,27.021120331950208,20.76,41.76,35.41398340248963,7.504092598912719
0,1,0,50.0,15.196755984705822,3.169520547945205,0.2,0.24,0.2026027397260274,0.1,0.0833150684931506,170.67732876712327,51.83,48.76880136986301,0.033,16.129760273972604,0.03,35.87,18.341198630136983,10.578178095634112
0,1,0,70.0,23.193331425323255,4.056338028169014,0.18,0.21,0.1935211267605633,0.1,0.0862112676056338,168.3360563380282,51.9,49.84394366197184,0.034,21.930070422535213,5.96,41.83,24.082535211267604,10.25522656966789
0,1,0,50.0,18.166014974148865,3.3690036900369003,0.2,0.24,0.2140221402214022,0.1,0.0909667896678966,167.1659040590406,52.94,50.27369003690037,0.033,21.927453874538745,5.96,41.81,20.230738007380072,12.464300288245232
1,1,0,60.0,25.981211196372406,3.9047619047619047,0.17,0.22,0.1782539682539682,0.1,0.0865714285714285,170.9025396825397,51.9,46.59333333333333,0.033,17.74765873015873,3.99,57.16,26.638531746031745,16.42740826963144
1,1,0,60.0,21.643165519490704,4.203007518796992,0.17,0.23,0.1893984962406015,0.1,0.084390977443609,165.73255639097744,47.1,44.2812030075188,0.031,21.88503759398496,2.99,41.82,25.19766917293233,13.851395509681051
1,1,0,60.0,24.333739026680384,4.2,0.19,0.22,0.1902222222222222,0.1,0.0795407407407407,171.36607407407405,49.56,45.77896296296296,0.033,21.955185185185183,5.95,41.75,24.50003703703704,14.195274555330911
1,1,0,60.0,23.85285009870572,4.614,0.22,0.27,0.2201999999999999,0.12,0.0910919999999999,167.81764,52.94,49.12588,0.034,21.952240000000003,5.95,41.84,27.31244,12.84566850122537
0,1,0,50.0,20.17830494674471,3.7290076335877855,0.17,0.19,0.1823664122137404,0.082,0.0797099236641221,168.92809160305342,46.4,43.7681679389313,0.034,21.95404580152672,5.96,41.75,22.05503816793893,10.885158258153664
0,1,0,56.0,17.21917500396175,3.8536585365853657,0.18,0.2,0.1912891986062717,0.084,0.0800801393728223,172.5991637630662,50.84,48.2188850174216,0.033,21.96048780487805,5.89,41.8,22.61341463414634,15.043559578869685
0,1,0,50.0,18.42728392104356,3.022058823529412,0.2,0.22,0.2116911764705882,0.092,0.0903382352941176,167.27433823529412,52.94,50.30632352941176,0.033,21.9275,5.96,41.81,18.024411764705885,11.436567316176026
0,1,0,60.0,23.382820670761863,4.13919413919414,0.19,0.19,0.19,0.082,0.079076923076923,171.44857142857143,48.37,45.784945054945055,0.033,21.955860805860805,5.95,41.75,24.32919413919414,14.216504883863218
1,1,0,60.0,18.61009339839378,3.8308823529411766,0.17,0.2,0.1867647058823529,0.089,0.0832647058823529,165.66264705882352,47.1,44.06911764705882,0.031,21.8875,2.99,41.82,23.076875,14.417749163317652
1,1,0,60.0,24.518015585183367,5.2265625,0.18,0.2,0.191796875,0.096,0.091078125,167.65453125,51.8,48.8622265625,0.033,27.0257421875,5.97,41.76,31.226484375,11.342710648112892
0,1,0,50.0,19.8905201371888,3.6371527777777777,0.17,0.19,0.1796527777777777,0.082,0.0788958333333333,169.58649305555554,46.4,43.98204861111111,0.034,21.96027777777778,5.96,41.75,21.4525,10.496816308445169
0,1,0,50.0,17.794410067930674,3.064981949458484,0.2,0.22,0.2098194945848375,0.092,0.0899638989169675,167.0174729241877,52.94,50.11075812274368,0.033,21.929638989169675,5.96,41.81,17.881732851985557,11.597624033319429
0,1,0,50.0,17.1881718467454,3.323232323232323,0.2,0.22,0.2088215488215488,0.092,0.0897643097643097,167.0451515151515,52.94,49.938989898989895,0.033,21.93441077441077,5.96,41.81,19.424747474747477,11.948564202738392
1,1,0,60.0,22.41919737874451,4.6440677966101696,0.19,0.19,0.19,0.082,0.0787966101694915,171.45254237288137,48.37,45.557288135593225,0.033,21.94957627118644,5.95,41.75,27.20207627118644,13.144353384001803
1,1,0,70.0,23.42744823362757,3.9182879377431914,0.18,0.2,0.1899610894941634,0.088,0.0844863813229572,168.41120622568093,51.9,49.86501945525291,0.033,21.924902723735407,5.96,41.88,22.61533073929961,10.458815957738262
0,1,0,54.0,21.17298011885627,4.353790613718411,0.18,0.23,0.2031046931407942,0.096,0.0873935018050541,167.4490974729242,53.4,47.07216606498195,0.031,21.930938628158845,5.92,41.76,25.37339350180505,15.780811340307046
1,1,0,60.0,21.554475496140466,3.124497991967872,0.17,0.18,0.1748192771084337,0.088,0.0848915662650602,172.76590361445784,49.13,45.92192771084337,0.033,17.273935742971886,3.99,57.16,21.65935742971888,18.037969440070643
1,1,0,56.0,23.56222196625452,5.172131147540983,0.18,0.2,0.1898360655737705,0.096,0.0899016393442622,168.51213114754097,50.73,48.7272131147541,0.033,27.02061475409836,5.97,41.76,30.873852459016398,12.382040289184888
0,1,0,52.0,14.278841932426603,3.9743150684931514,0.17,0.24,0.183972602739726,0.11,0.082167808219178,167.45832191780823,47.26,44.34818493150685,0.031,21.89315068493151,2.99,41.82,23.827842465753424,14.39958446574394
0,1,0,56.0,22.72039992180821,5.235294117647059,0.18,0.2,0.1881617647058823,0.096,0.0888970588235294,168.793125,50.73,48.62566176470588,0.033,27.09860294117647,5.97,41.76,31.162095588235296,11.962372665944956
0,1,0,70.0,22.714795621473662,4.516129032258065,0.18,0.21,0.188100358422939,0.094,0.0838709677419354,168.7068100358423,51.9,49.474659498207885,0.033,22.001577060931897,11.86,41.88,26.3594623655914,11.362626580304166
1,1,0,50.0,19.70785701490296,3.8649789029535855,0.17,0.19,0.1788607594936709,0.082,0.0786582278481012,168.9612658227848,46.4,43.71189873417721,0.034,22.00126582278481,5.96,41.75,22.82434599156118,10.76782562749738
