Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Ni_amax,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amin,Anoda_ANALIZA Sn_amax,Anoda_ANALIZA Sn_diff,NaCl [kg]_amin,NaCl [kg]_mean,Natezenie_prad_mean,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean
1,1,0,0.1425,0.14,0.15,0.0699999999999999,0.06,0.1,0.004,0.004,0.004,0.0004499999999999,0.0004,0.0006,0.0001999999999999,1.0,3.7204301075268815,13.4742311827957,5.56,5.82,5.704444444444444,0.058,0.059,0.0584444444444444,4.57,4.69,4.636666666666667,0.0597356285958488,0.023,0.024,0.0235555555555555
1,1,0,0.145,0.14,0.15,0.075,0.06,0.1,0.004125,0.004,0.0045,0.00055,0.0004,0.0008,0.0004,1.0,3.740350877192983,13.78387894736842,5.12,5.6,5.342315789473684,0.057,0.06,0.0583894736842105,4.32,4.64,4.46821052631579,0.1598457373468603,0.022,0.023,0.0225368421052631
0,1,0,0.13,0.13,0.13,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.004,0.004,0.004,0.0008,0.0008,0.0008,0.0,1.0,3.085714285714286,13.78390306122449,5.38,5.38,5.38,0.05,0.057,0.0530285714285714,4.52,4.7,4.622122448979592,0.0893624120226308,0.024,0.026,0.025134693877551
0,1,0,0.1425,0.14,0.15,0.0725,0.02,0.09,0.0038499999999999,0.0028,0.0042,0.0008,0.0002,0.001,0.0008,0.5,3.1471861471861478,13.466408008658007,5.21,5.5,5.380735930735931,0.053,0.058,0.0559437229437229,4.68,4.72,4.696450216450216,0.0197251965867951,0.022,0.024,0.0231774891774891
0,1,0,0.125,0.1,0.15,0.05,0.02,0.07,0.0032,0.0028,0.0034,0.0004,0.0002,0.0005,0.0003,1.0,3.3713235294117645,13.453726102941175,5.04,5.32,5.18514705882353,0.056,0.056,0.056,4.33,4.76,4.552904411764706,0.2152506949533069,0.022,0.023,0.0224816176470588
1,1,0,0.145,0.12,0.17,0.065,0.04,0.09,0.00375,0.0034,0.0041,0.0007,0.0007,0.0007,0.0,0.5,2.8449612403100777,13.439222868217056,5.21,5.5,5.356124031007752,0.053,0.058,0.0555193798449612,4.68,4.72,4.69984496124031,0.0200382706261591,0.022,0.024,0.0230077519379844
1,1,0,0.1319999999999999,0.12,0.18,0.056,0.04,0.12,0.0036599999999999,0.0034,0.0047,0.0007,0.0007,0.0007,0.0,1.0,3.872340425531915,13.303679078014184,5.12,5.2,5.163120567375887,0.047,0.052,0.0496950354609929,4.41,4.51,4.463900709219858,0.0499362305038431,0.024,0.026,0.0249219858156028
0,1,0,0.12,0.12,0.12,0.08,0.08,0.08,0.0033,0.0033,0.0033,0.0011,0.0011,0.0011,0.0,1.0,3.2278481012658227,13.474044303797468,5.04,5.32,5.168776371308017,0.056,0.056,0.056,4.33,4.76,4.5277637130801685,0.2147615426539486,0.022,0.023,0.0225400843881856
1,1,0,0.1374999999999999,0.11,0.18,0.0899999999999999,0.04,0.12,0.003975,0.0034,0.0047,0.00065,0.0005,0.0007,0.0001999999999999,1.0,3.2906137184115525,13.489255415162454,5.24,5.37,5.31274368231047,0.055,0.061,0.0583574007220216,4.5,4.71,4.617509025270758,0.1044409067270083,0.022,0.024,0.0228808664259927
1,1,0,0.1275,0.12,0.15,0.05,0.04,0.08,0.0036749999999999,0.0034,0.0045,0.000725,0.0007,0.0008,0.0001,1.0,3.1777777777777776,13.423651851851853,5.1,5.44,5.28637037037037,0.058,0.06,0.0590962962962962,4.36,4.58,4.4805925925925925,0.1096921204244694,0.022,0.023,0.0224518518518518
0,1,0,0.17,0.17,0.17,0.13,0.13,0.13,0.004,0.004,0.004,0.0007,0.0007,0.0007,0.0,1.0,3.419354838709677,13.498305443548386,5.24,5.37,5.309717741935484,0.055,0.061,0.0582177419354838,4.5,4.71,4.612620967741936,0.1049348433074081,0.022,0.024,0.0229274193548387
0,1,0,0.137,0.1,0.17,0.069,0.04,0.13,0.00348,0.0032,0.004,0.00053,0.0004,0.0007,0.0003,1.0,3.926356589147287,13.488406007751935,5.76,5.97,5.851162790697674,0.053,0.057,0.0547364341085271,4.76,4.96,4.846821705426357,0.0993205281356391,0.022,0.023,0.0224341085271317
0,1,0,0.1325,0.1,0.15,0.0725,0.04,0.09,0.0035499999999999,0.0032,0.0038,0.000575,0.0004,0.0007,0.0003,1.0,3.7375,13.782767708333331,5.12,5.6,5.385999999999999,0.057,0.06,0.0586625,4.32,4.64,4.497333333333333,0.1593907507873062,0.022,0.023,0.0224458333333333
1,1,0,0.145,0.14,0.16,0.0775,0.07,0.1,0.003925,0.0038,0.0043,0.000775,0.0007,0.001,0.0003,1.0,4.086021505376344,13.28044623655914,5.12,5.2,5.168172043010753,0.047,0.054,0.0501111111111111,4.06,4.51,4.465197132616487,0.0689062588574812,0.024,0.026,0.0247956989247311
1,1,0,0.145,0.14,0.16,0.0675,0.06,0.07,0.003775,0.0037,0.0038,0.000675,0.0006,0.0007,0.0001,1.0,4.174545454545455,13.42576,5.56,5.82,5.661163636363636,0.058,0.059,0.058610909090909,4.57,4.69,4.616690909090909,0.0586119468923648,0.023,0.024,0.0233890909090909
0,0,1,0.09565,0.0526,0.202,0.27075,0.252,0.277,0.0002249999999999,0.0002,0.0003,0.00435,0.0027,0.0049,0.0021999999999999,1.0,4.54014598540146,13.27951916058394,4.38,5.01,4.528832116788321,0.028,0.035,0.0312700729927007,5.9,6.88,5.948905109489052,0.0961506665071448,0.064,0.082,0.0683065693430657
1,0,1,0.0952,0.082,0.102,0.263,0.232,0.292,0.000275,0.0001,0.0006,0.0038,0.0032,0.005,0.0018,1.0,4.5777777777777775,13.277432407407408,4.38,5.01,4.527259259259259,0.028,0.035,0.0311629629629629,5.9,6.88,5.954444444444444,0.1253555043798029,0.064,0.082,0.0682592592592592
1,1,0,0.1575,0.14,0.17,0.0824999999999999,0.06,0.1,0.00415,0.0037,0.0044,0.0007499999999999,0.0006,0.001,0.0004,1.0,3.211618257261411,13.41098029045643,5.1,5.44,5.303153526970954,0.058,0.06,0.0591950207468879,4.36,4.58,4.491452282157677,0.1081124357101746,0.022,0.023,0.022402489626556
0,1,0,0.14,0.11,0.17,0.075,0.06,0.09,0.0037,0.0033,0.0041,0.0007,0.0002,0.0012,0.0009999999999999,1.0,4.613636363636363,13.27286268939394,4.38,5.01,4.523863636363636,0.028,0.035,0.0310227272727272,5.9,6.88,5.959772727272727,0.1498819099624045,0.064,0.082,0.0681590909090909
0,1,0,0.1375,0.11,0.16,0.0774999999999999,0.06,0.09,0.00375,0.0033,0.004,0.0006,0.0002,0.0008,0.0006,1.0,2.5406360424028267,13.784012367491169,5.38,5.76,5.416254416961131,0.05,0.057,0.0547279151943462,4.52,4.7,4.577879858657243,0.0823831197677979,0.024,0.026,0.0246219081272084
0,1,0,0.165,0.16,0.17,0.0899999999999999,0.0899999999999999,0.09,0.004,0.0039,0.0041,0.00105,0.0009,0.0012,0.0002999999999999,1.0,3.45679012345679,13.41530144032922,5.04,5.32,5.224362139917695,0.056,0.056,0.056,4.33,4.76,4.613127572016461,0.2043415452843708,0.022,0.023,0.0223415637860082
1,1,0,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.04,0.04,0.04,0.003,0.003,0.003,0.0006,0.0006,0.0006,0.0,1.0,4.368794326241135,13.256670212765956,5.12,5.2,5.167659574468085,0.047,0.054,0.05077304964539,4.06,4.51,4.429858156028369,0.1397607809583808,0.024,0.026,0.0248085106382978
1,1,0,0.115,0.09,0.14,0.065,0.04,0.09,0.0031,0.003,0.0032,0.0007499999999999,0.0006,0.0009,0.0003,1.0,4.352,13.457717,5.76,5.97,5.82888,0.053,0.057,0.054312,4.76,4.96,4.8256,0.0940853240031154,0.022,0.023,0.022328
0,1,0,0.145,0.14,0.16,0.0849999999999999,0.07,0.09,0.003925,0.0037,0.004,0.000725,0.0007,0.0008,0.0001,1.0,2.68,13.783575,5.38,5.76,5.38304,0.05,0.057,0.054752,4.52,4.7,4.5777600000000005,0.0840430564732473,0.024,0.026,0.02464
0,1,0,0.13,0.13,0.13,0.08,0.08,0.08,0.0039,0.0039,0.0039,0.0007,0.0007,0.0007,0.0,1.0,3.863636363636364,13.37224053030303,5.1,6.12,5.378181818181819,0.058,0.06,0.0593939393939393,4.36,4.93,4.534545454545455,0.1417777601997031,0.022,0.024,0.0224242424242424
1,0,1,0.0847749999999999,0.0657,0.124,0.229,0.178,0.26,0.000425,0.0001,0.0007,0.0056749999999999,0.0035,0.0083,0.0048,1.0,4.824626865671642,13.252328358208954,4.38,5.01,4.5469776119402985,0.028,0.035,0.0305335820895522,5.9,6.88,6.0286940298507465,0.2894877492536932,0.064,0.082,0.0688097014925373
1,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.0033,0.0033,0.0033,0.0005,0.0005,0.0005,0.0,1.0,4.137184115523466,13.360314981949458,5.1,6.12,5.438772563176896,0.058,0.06,0.0594729241877256,4.36,4.93,4.567509025270758,0.1691836883073073,0.022,0.024,0.0225234657039711
0,1,0,0.15,0.12,0.16,0.0725,0.07,0.08,0.0036,0.0033,0.0037,0.000875,0.0008,0.0011,0.0003,1.0,3.762645914396887,13.389372568093384,5.56,6.3,5.69112840466926,0.058,0.061,0.0589105058365758,4.57,4.71,4.613268482490273,0.0597800158232562,0.023,0.026,0.0235175097276264
0,1,0,0.1175,0.1,0.13,0.0825,0.08,0.09,0.00355,0.0033,0.004,0.00085,0.0006,0.0011,0.0005,1.0,3.702702702702703,13.37319847972973,5.56,6.3,5.776216216216216,0.058,0.061,0.0592162162162162,4.57,4.71,4.626216216216217,0.0648482495134329,0.023,0.026,0.0238648648648648
0,1,0,0.1625,0.16,0.17,0.0849999999999999,0.08,0.09,0.00385,0.0037,0.0041,0.0009249999999999,0.0008,0.0012,0.0003999999999999,1.0,4.096774193548387,13.069666666666668,5.18,5.92,5.343297491039427,0.059,0.064,0.0627562724014337,4.2,4.46,4.308673835125448,0.0826757843635675,0.022,0.024,0.0223727598566308
1,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.0037,0.0037,0.0037,0.0008,0.0008,0.0008,0.0,1.0,4.758064516129032,13.427985887096774,5.76,6.31,5.860645161290323,0.053,0.057,0.0541935483870967,4.76,4.96,4.814838709677419,0.083791565874428,0.022,0.023,0.0222258064516129
1,1,0,0.1349999999999999,0.12,0.15,0.06,0.05,0.07,0.00335,0.003,0.0037,0.00055,0.0003,0.0008,0.0005,1.0,3.5,13.416513586956524,5.24,5.74,5.413333333333333,0.055,0.061,0.0594057971014492,4.5,4.71,4.661739130434782,0.0825406834650479,0.022,0.024,0.0224057971014492
0,1,0,0.13,0.1,0.16,0.08,0.08,0.08,0.00365,0.0036,0.0037,0.0007,0.0006,0.0008,0.0002,1.0,4.98501872659176,13.232096441947569,4.38,5.01,4.562097378277153,0.028,0.035,0.0300711610486891,5.9,6.88,6.0841573033707865,0.3568243675787349,0.064,0.082,0.0692322097378277
1,0,1,0.09215,0.0889,0.0954,0.2284999999999999,0.221,0.236,0.0002,0.0002,0.0002,0.00485,0.0047,0.005,0.0002999999999999,1.0,4.956678700361011,13.222750902527077,4.38,5.01,4.583682310469315,0.028,0.035,0.0298447653429602,5.9,6.88,6.13173285198556,0.3962778277662733,0.064,0.082,0.0698447653429602
1,1,0,0.155,0.14,0.16,0.0675,0.06,0.07,0.004,0.004,0.004,0.000775,0.0004,0.0009,0.0005,1.0,4.08058608058608,13.33439010989011,5.21,6.1,5.446813186813187,0.053,0.058,0.0545054945054945,4.68,4.92,4.754725274725274,0.0863390289788821,0.022,0.026,0.0231868131868131
0,1,0,0.1425,0.13,0.18,0.0949999999999999,0.09,0.11,0.003475,0.0032,0.0043,0.000275,0.0002,0.0005,0.0003,1.0,4.8561872909699,13.210247491638796,4.38,5.01,4.620066889632106,0.028,0.035,0.0295685618729097,5.9,6.88,6.204247491638796,0.4387218534753439,0.064,0.082,0.0708795986622073
0,1,0,0.1225,0.1,0.13,0.0875,0.08,0.09,0.0039,0.0036,0.004,0.0006,0.0006,0.0006,0.0,1.0,3.5942028985507246,13.39761322463768,5.24,5.74,5.44231884057971,0.055,0.061,0.0596376811594202,4.5,4.71,4.672173913043478,0.072118479593058,0.022,0.024,0.0222898550724637
0,1,0,0.14,0.1,0.17,0.0774999999999999,0.05,0.09,0.0038,0.0036,0.004,0.0007,0.0006,0.0009,0.0003,1.0,4.283216783216783,13.069534965034965,5.18,5.92,5.409440559440559,0.059,0.064,0.0630979020979021,4.2,4.46,4.334195804195804,0.0866605605466708,0.022,0.024,0.0225804195804195
1,1,0,0.1325,0.13,0.14,0.08,0.08,0.08,0.004375,0.0043,0.0046,0.0008,0.0008,0.0008,0.0,1.0,4.180722891566265,13.320609437751004,5.21,6.1,5.4224096385542175,0.053,0.058,0.0542329317269076,4.68,4.92,4.75421686746988,0.0832716185520432,0.022,0.026,0.0230441767068273
0,1,0,0.1365,0.12,0.16,0.1015,0.08,0.15,0.004005,0.0037,0.0048,0.00077,0.0006,0.001,0.0004,1.0,4.274647887323944,13.06981073943662,5.18,5.92,5.412394366197183,0.059,0.064,0.0631408450704225,4.2,4.46,4.336056338028169,0.0861665553451027,0.022,0.024,0.0225915492957746
1,1,0,0.1325,0.13,0.14,0.08,0.08,0.08,0.004375,0.0043,0.0046,0.0008,0.0008,0.0008,0.0,1.0,3.5,13.339599074074076,5.56,6.3,5.793333333333333,0.058,0.061,0.0594666666666666,4.57,4.71,4.620962962962963,0.0657456411443233,0.023,0.026,0.0239407407407407
1,1,0,0.145,0.14,0.16,0.0775,0.07,0.08,0.00445,0.004,0.0046,0.000825,0.0008,0.0009,9.999999999999994e-05,1.0,5.168539325842697,13.383876404494382,5.76,6.31,5.930823970037453,0.053,0.057,0.0542097378277153,4.76,4.96,4.80681647940075,0.066739140016299,0.022,0.023,0.0220973782771535
0,1,0,0.146,0.11,0.18,0.0904999999999999,0.06,0.11,0.0037449999999999,0.0032,0.0043,0.00037,0.0002,0.0007,0.0005,1.0,4.6394927536231885,13.309853260869565,5.1,6.12,5.635869565217392,0.058,0.06,0.0598623188405797,4.36,4.93,4.677717391304348,0.1827732022979871,0.022,0.024,0.022713768115942
0,1,0,0.15,0.13,0.18,0.0949999999999999,0.09,0.11,0.003725,0.0032,0.0043,0.000425,0.0002,0.0008,0.0006,1.0,4.649425287356322,13.78405459770115,5.12,5.6,5.505670498084291,0.057,0.06,0.0598160919540229,4.32,4.64,4.531877394636015,0.145670598857998,0.022,0.023,0.0223563218390804
0,1,0,0.16,0.16,0.16,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0042,0.0042,0.0042,0.0008,0.0008,0.0008,0.0,1.0,4.285714285714286,13.069211672473868,5.18,5.92,5.463066202090592,0.059,0.064,0.0634320557491289,4.2,4.46,4.356376306620209,0.0828392866259052,0.022,0.024,0.0227526132404181
1,0,1,0.0832999999999999,0.0686,0.102,0.2138,0.1881,0.243,0.00015,0.0001,0.0003,0.006,0.0042,0.0074,0.0032,1.0,4.678988326848249,13.180954280155644,4.38,5.01,4.590389105058366,0.028,0.035,0.0288715953307393,5.9,6.88,6.212295719844358,0.4542522423810053,0.064,0.082,0.0700155642023346
1,1,0,0.13,0.12,0.16,0.05,0.05,0.05,0.003125,0.003,0.0035,0.000275,0.0002,0.0003,9.999999999999996e-05,1.0,4.412408759124087,13.171214416058394,5.12,5.2,5.169051094890511,0.047,0.054,0.0527226277372262,4.06,4.51,4.338467153284672,0.2183685445787999,0.024,0.026,0.0247737226277372
1,1,0,0.145,0.12,0.16,0.0575,0.05,0.08,0.00365,0.003,0.0046,0.0003749999999999,0.0002,0.0008,0.0006,1.0,5.240072202166065,13.354083032490976,5.76,6.31,5.975198555956679,0.053,0.057,0.0541841155234657,4.76,4.96,4.79971119133574,0.0497521718740424,0.022,0.023,0.0220036101083032
0,1,0,0.1325,0.11,0.19,0.0974999999999999,0.08,0.11,0.003925,0.0036,0.0041,0.00055,0.0002,0.001,0.0008,1.0,3.568840579710145,13.305682971014493,5.32,5.52,5.401884057971015,0.052,0.056,0.0543623188405797,4.12,4.76,4.497971014492753,0.3152768697689855,0.021,0.022,0.0215905797101449
0,1,0,0.1324999999999999,0.09,0.18,0.0575,0.03,0.11,0.003525,0.0032,0.0043,0.0004,0.0002,0.0007,0.0005,1.0,4.702898550724638,13.279577898550723,5.21,6.1,5.587282608695652,0.053,0.056,0.0542717391304347,4.72,4.92,4.804782608695652,0.0990149108426103,0.022,0.026,0.023695652173913
0,1,0,0.1615,0.12,0.19,0.0955,0.08,0.11,0.004005,0.0036,0.0043,0.00052,0.0002,0.001,0.0008,1.0,2.418867924528302,13.784754716981132,5.38,5.76,5.532,0.056,0.057,0.0566,4.52,4.54,4.528,0.0098164981721405,0.024,0.024,0.024
1,1,0,0.1225,0.11,0.16,0.065,0.05,0.07,0.0035,0.0035,0.0035,0.00035,0.0002,0.0004,0.0002,1.0,3.6560283687943262,13.294636524822696,5.32,5.52,5.411489361702127,0.052,0.056,0.0541702127659574,4.12,4.76,4.467234042553192,0.3194058237735618,0.021,0.022,0.0215425531914893
1,1,0,0.1349999999999999,0.13,0.14,0.08,0.07,0.09,0.00325,0.0032,0.0033,0.0007499999999999,0.0006,0.0009,0.0003,1.0,5.368613138686132,13.338150547445254,5.76,6.31,6.002883211678832,0.053,0.056,0.0543248175182481,4.76,4.86,4.804160583941606,0.0497487067701144,0.022,0.022,0.022
1,1,0,0.13,0.13,0.13,0.07,0.07,0.07,0.0033,0.0033,0.0033,0.0006,0.0006,0.0006,0.0,1.0,4.71830985915493,13.27318838028169,5.21,6.1,5.623661971830986,0.053,0.056,0.0543943661971831,4.72,4.92,4.812957746478872,0.0999278095072898,0.022,0.026,0.0238591549295774
0,1,0,0.12,0.12,0.12,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0036,0.0036,0.0036,0.0002,0.0002,0.0002,0.0,1.0,4.416030534351145,13.0674570610687,5.18,5.92,5.527404580152672,0.063,0.064,0.063530534351145,4.3,4.46,4.375114503816794,0.0800035096185499,0.022,0.024,0.0229389312977099
0,1,0,0.14,0.14,0.14,0.0775,0.04,0.09,0.0042,0.0042,0.0042,0.0005,0.0002,0.0006,0.0003999999999999,1.0,4.934306569343065,13.14520802919708,5.12,5.2,5.1597080291970805,0.052,0.054,0.0530072992700729,4.06,4.51,4.283357664233576,0.2254057062577875,0.024,0.026,0.0250072992700729
0,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.0043,0.0043,0.0043,0.0006,0.0006,0.0006,0.0,1.0,3.2011494252873565,13.330688697318008,5.37,5.74,5.554291187739464,0.059,0.061,0.0600038314176245,4.68,4.71,4.695057471264367,0.0150287081602355,0.022,0.022,0.022
1,1,0,0.15,0.15,0.15,0.08,0.08,0.08,0.0037,0.0037,0.0037,0.0005,0.0005,0.0005,0.0,1.0,2.8,13.786544642857145,5.38,5.76,5.586285714285713,0.056,0.057,0.0564571428571428,4.52,4.54,4.530857142857142,0.0099810368073718,0.024,0.024,0.024
1,1,0,0.14,0.11,0.16,0.0849999999999999,0.07,0.1,0.003675,0.0032,0.0043,0.0007,0.0004,0.001,0.0006,1.0,4.849829351535837,13.145923208191126,5.12,5.7,5.160955631399318,0.05,0.054,0.0531194539249146,4.06,4.72,4.254846416382252,0.2275624111948756,0.023,0.026,0.0251331058020477
1,1,0,0.14,0.14,0.14,0.075,0.07,0.09,0.003275,0.0032,0.0033,0.00075,0.0007,0.0009,0.0001999999999999,1.0,5.49436090225564,13.332368421052632,5.76,6.31,6.059812030075188,0.053,0.056,0.0546353383458646,4.76,4.86,4.814511278195489,0.0498899341821549,0.022,0.022,0.022
1,1,0,0.14,0.14,0.14,0.075,0.07,0.09,0.003275,0.0032,0.0033,0.00075,0.0007,0.0009,0.0001999999999999,1.0,4.890784982935154,13.066955631399315,5.18,5.92,5.611672354948806,0.061,0.064,0.0633856655290102,4.3,4.52,4.394744027303754,0.079903747791468,0.022,0.024,0.0231740614334471
0,1,0,0.145,0.14,0.15,0.055,0.04,0.07,0.0042499999999999,0.0042,0.0043,0.0004,0.0002,0.0006,0.0003999999999999,1.0,3.007905138339921,13.287359683794469,5.56,6.3,5.963636363636364,0.059,0.061,0.060090909090909,4.57,4.71,4.6463636363636365,0.0698483205151563,0.023,0.026,0.0246363636363636
0,1,0,0.1225,0.09,0.17,0.065,0.05,0.09,0.003975,0.0037,0.0042,0.000475,0.0003,0.0007,0.0004,1.0,3.824,13.287618,5.32,5.52,5.4304,0.052,0.056,0.053792,4.12,4.76,4.40672,0.3189031805332408,0.021,0.022,0.021448
0,1,0,0.1025,0.09,0.14,0.0549999999999999,0.04,0.06,0.00405,0.004,0.0042,0.000275,0.0002,0.0003,9.999999999999996e-05,1.0,5.39240506329114,13.78649683544304,5.38,5.6,5.479324894514767,0.06,0.06,0.06,4.34,4.64,4.475443037974683,0.1496079407534709,0.022,0.023,0.022548523206751
0,1,0,0.1699999999999999,0.14,0.18,0.0974999999999999,0.03,0.12,0.0044,0.0035,0.0047,0.000625,0.0004,0.0007,0.0003,1.0,5.372093023255814,13.78624031007752,5.38,5.6,5.468682170542635,0.06,0.06,0.06,4.34,4.64,4.460930232558139,0.1474422229937765,0.022,0.023,0.0225968992248062
1,1,0,0.1225,0.12,0.13,0.065,0.06,0.08,0.003225,0.0032,0.0033,0.00055,0.0004,0.001,0.0006,1.0,3.056179775280899,13.332251872659176,5.37,5.88,5.604719101123596,0.059,0.064,0.059752808988764,4.68,4.71,4.6910861423220975,0.0144816475414056,0.022,0.024,0.0220074906367041
1,1,0,0.1125,0.07,0.13,0.0775,0.06,0.09,0.003275,0.0032,0.0033,0.000825,0.0004,0.001,0.0006,1.0,4.989966555183947,13.33182357859532,5.74,6.31,6.066822742474916,0.053,0.056,0.0547959866220735,4.36,4.86,4.772040133779265,0.1523491168908806,0.02,0.022,0.0217792642140468
0,1,0,0.146,0.11,0.17,0.074,0.05,0.11,0.00382,0.0037,0.004,0.00062,0.0005,0.0007,0.0001999999999999,1.0,4.209486166007905,13.264608695652171,5.44,6.12,5.875415019762846,0.06,0.06,0.06,4.58,4.93,4.804110671936759,0.1683006203619881,0.022,0.024,0.0232806324110671
0,1,0,0.139,0.13,0.14,0.035,0.03,0.08,0.00354,0.0035,0.0039,0.00043,0.0004,0.0007,0.0003,2.0,5.446153846153846,13.066744230769231,5.18,5.92,5.676846153846154,0.061,0.064,0.06325,4.3,4.52,4.411,0.0769330050023218,0.022,0.024,0.0233615384615384
1,1,0,0.135,0.12,0.16,0.0825,0.06,0.11,0.0034,0.0032,0.0038,0.000825,0.0004,0.001,0.0006,1.0,4.729166666666667,13.145505208333333,5.12,5.7,5.222777777777778,0.05,0.054,0.0528888888888888,4.06,4.72,4.276666666666666,0.2646673015085257,0.023,0.026,0.0250277777777777
1,1,0,0.16,0.16,0.16,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0038,0.0038,0.0038,0.0009,0.0009,0.0009,0.0,1.0,4.582417582417582,13.266554029304029,5.44,6.12,5.911575091575092,0.059,0.06,0.0599084249084249,4.58,4.96,4.830183150183149,0.1615923843676673,0.022,0.024,0.0233223443223443
1,1,0,0.135,0.07,0.17,0.0625,0.04,0.09,0.0036249999999999,0.0033,0.0042,0.00095,0.0002,0.002,0.0018,1.0,3.3741007194244603,13.786192446043165,5.38,5.92,5.679568345323741,0.054,0.057,0.0560071942446043,4.52,4.66,4.550215827338129,0.043285095122712,0.024,0.024,0.024
1,1,0,0.1505,0.13,0.16,0.0815,0.05,0.11,0.00358,0.0033,0.0038,0.00067,0.0002,0.001,0.0008,1.0,4.329896907216495,13.267025773195876,5.21,6.1,5.772646048109966,0.053,0.056,0.0549003436426116,4.55,4.92,4.806838487972509,0.1431383633596959,0.022,0.026,0.0244776632302405
1,1,0,0.1125,0.07,0.16,0.075,0.05,0.09,0.00335,0.0033,0.0035,0.000625,0.0002,0.0009,0.0007,1.0,5.273897058823529,13.786539522058822,5.38,5.96,5.507794117647059,0.057,0.06,0.0596360294117647,4.34,4.64,4.437720588235294,0.1308133337356999,0.02,0.023,0.022375
0,1,0,0.15,0.15,0.15,0.08,0.08,0.08,0.0045,0.0045,0.0045,0.0008,0.0008,0.0008,0.0,1.0,3.702868852459016,13.287082991803278,5.56,6.3,6.086475409836066,0.055,0.061,0.0602295081967213,4.57,4.78,4.674139344262295,0.0655310457098891,0.023,0.026,0.0251024590163934
0,1,0,0.145,0.11,0.18,0.1,0.08,0.12,0.0042,0.0039,0.0047,0.000675,0.0005,0.0008,0.0003,1.0,3.3684210526315788,13.331450657894736,5.37,5.74,5.637763157894737,0.059,0.061,0.0595526315789473,4.68,4.71,4.688289473684211,0.0134447629515399,0.022,0.022,0.022
0,1,0,0.135,0.13,0.15,0.0775,0.07,0.1,0.003775,0.0037,0.004,0.000525,0.0005,0.0006,9.999999999999994e-05,1.0,3.16,13.330559,5.37,5.88,5.67168,0.059,0.064,0.0599679999999999,4.68,4.71,4.6888000000000005,0.0129006086217382,0.022,0.024,0.022208
1,1,0,0.145,0.14,0.15,0.0949999999999999,0.09,0.1,0.0049,0.0048,0.005,0.0008,0.0007,0.0009,0.0001999999999999,1.0,3.652173913043478,13.786576992753623,5.38,5.92,5.713043478260869,0.054,0.057,0.0558260869565217,4.52,4.66,4.558550724637682,0.0495881323725767,0.024,0.024,0.024
1,1,0,0.1575,0.15,0.16,0.075,0.07,0.09,0.0036749999999999,0.0033,0.0048,0.001725,0.0009,0.002,0.0011,2.0,6.040404040404041,13.066098484848483,5.18,5.92,5.731313131313131,0.061,0.064,0.0626969696969697,4.3,4.52,4.444579124579125,0.074111229192844,0.022,0.024,0.0236228956228956
1,1,0,0.1575,0.15,0.16,0.085,0.07,0.12,0.003675,0.0033,0.0042,0.0013,0.0003,0.002,0.0017,1.0,4.546666666666667,13.135946666666667,5.12,5.7,5.2952,0.05,0.054,0.05256,4.06,4.72,4.3168,0.2978548051481339,0.023,0.026,0.02484
1,1,0,0.125,0.07,0.15,0.0999999999999999,0.09,0.12,0.0040999999999999,0.0033,0.005,0.000775,0.0006,0.0009,0.0003,1.0,5.571428571428571,13.787449633699634,5.38,5.96,5.539780219780219,0.057,0.06,0.0593736263736263,4.34,4.64,4.426153846153846,0.1174618451577927,0.02,0.023,0.0221978021978021
1,1,0,0.15,0.15,0.15,0.12,0.12,0.12,0.0039,0.0039,0.0039,0.0009,0.0009,0.0009,0.0,1.0,4.410958904109589,13.263044520547943,5.21,6.1,5.797534246575342,0.053,0.056,0.054986301369863,4.55,4.92,4.79082191780822,0.1600236531026674,0.022,0.026,0.0245616438356164
0,1,0,0.145,0.13,0.15,0.0925,0.07,0.1,0.003925,0.0037,0.004,0.000575,0.0005,0.0006,9.999999999999994e-05,1.0,4.489539748953975,13.285791841004183,5.06,5.52,5.430125523012552,0.052,0.056,0.052836820083682,4.12,4.76,4.242175732217573,0.2437975863417825,0.021,0.036,0.0229372384937238
